observed_at,team_slug,player_name,player_slug,role,start_pct,status
2026-08-11T1439Z,real-sociedad,Sergio Gómez,,starter,80,ok
2026-08-11T1439Z,real-sociedad,Jon Aramburu,,starter,80,ok
2026-08-11T1439Z,real-sociedad,Igor Zubeldia,,starter,80,ok
2026-08-11T1439Z,real-sociedad,Jon Martín,,starter,90,ok
2026-08-11T1439Z,real-sociedad,Beñat Turrientes,,starter,70,ok
2026-08-11T1439Z,real-sociedad,Carlos Soler,,starter,80,ok
2026-08-11T1439Z,real-sociedad,Yangel Herrera,,starter,50,ok
2026-08-11T1439Z,real-sociedad,Ander Barrenetxea,,starter,70,ok
2026-08-11T1439Z,real-sociedad,Takefusa Kubo,,starter,50,ok
2026-08-11T1439Z,real-sociedad,Mikel Oyarzabal,,starter,60,ok
2026-08-11T1439Z,real-sociedad,Álex Remiro,,starter,90,ok
2026-08-11T1439Z,real-sociedad,Gonçalo Guedes,,sub,50,ok
2026-08-11T1439Z,real-sociedad,Luka Sucic,,sub,50,ok
2026-08-11T1439Z,real-sociedad,Orri Steinn Óskarsson,,sub,40,ok
2026-08-11T1439Z,real-sociedad,Pablo Marín,,sub,30,ok
2026-08-11T1439Z,real-sociedad,Jon Gorrotxategi,,sub,30,ok
2026-08-11T1439Z,real-sociedad,Arsen Zakharyan,,sub,20,ok
2026-08-11T1439Z,real-sociedad,Luken Beitia,,sub,20,ok
2026-08-11T1439Z,real-sociedad,Aihen Muñoz,,sub,20,ok
2026-08-11T1439Z,real-sociedad,Job Ochieng,,sub,10,ok
2026-08-11T1439Z,real-sociedad,Kazunari Kita,,sub,10,ok
2026-08-11T1439Z,real-sociedad,Jon Pacheco,,sub,10,ok
2026-08-11T1439Z,real-sociedad,Unai Marrero,,sub,10,ok
2026-08-11T1439Z,real-sociedad,Jon Balda,,sub,0,ok
2026-08-11T1439Z,real-sociedad,Mikel Goti,,sub,0,ok
2026-08-11T1439Z,real-sociedad,Javi López,,sub,0,ok
2026-08-11T1439Z,real-sociedad,Iñaki Rupérez,,sub,0,ok
2026-08-11T1439Z,real-sociedad,Jon Karrikaburu,,sub,0,ok
2026-08-11T1439Z,real-sociedad,Álvaro Odriozola,,sub,0,ok
2026-08-11T1439Z,sevilla,Gabriel Suazo,,starter,70,ok
2026-08-11T1439Z,sevilla,Miguel Sierra,,starter,70,ok
2026-08-11T1439Z,sevilla,Isaac Romero,,starter,60,ok
2026-08-11T1439Z,sevilla,Nico Guillén,,starter,60,ok
2026-08-11T1439Z,sevilla,Juan Iglesias,,starter,70,ok
2026-08-11T1439Z,sevilla,Jon Guridi,,starter,70,ok
2026-08-11T1439Z,sevilla,Kike Salas,,starter,90,ok
2026-08-11T1439Z,sevilla,Odysseas Vlachodimos,,starter,90,ok
2026-08-11T1439Z,sevilla,Rubén Vargas,,starter,50,ok
2026-08-11T1439Z,sevilla,Lucien Agoume,,starter,80,ok
2026-08-11T1439Z,sevilla,Arouna Sangante,,starter,50,ok
2026-08-11T1439Z,sevilla,Peque,,sub,50,ok
2026-08-11T1439Z,sevilla,Andrés Castrín,,sub,50,ok
2026-08-11T1439Z,sevilla,Joaquín Oso,,sub,50,ok
2026-08-11T1439Z,sevilla,José Ángel Carmona,,sub,50,ok
2026-08-11T1439Z,sevilla,Julio Díaz,,sub,40,ok
2026-08-11T1439Z,sevilla,Manu Bueno,,sub,30,ok
2026-08-11T1439Z,sevilla,Robbie Ure,,sub,30,ok
2026-08-11T1439Z,sevilla,Marcão,,sub,20,ok
2026-08-11T1439Z,sevilla,Fran González,,sub,10,ok
2026-08-11T1439Z,sevilla,Chidera Ejuke,,sub,10,ok
2026-08-11T1439Z,sevilla,Alfonso González,,sub,0,ok
2026-08-11T1439Z,sevilla,Adrià Pedrosa,,sub,0,ok
2026-08-11T1439Z,sevilla,Federico Gattoni,,sub,0,ok
2026-08-11T1439Z,sevilla,Fábio Cardoso,,sub,0,ok
2026-08-11T1439Z,valencia,Stole Dimitrievski,,starter,90,ok
2026-08-11T1439Z,valencia,Guido Rodríguez,,starter,90,ok
2026-08-11T1439Z,valencia,Jesús Vázquez,,starter,50,ok
2026-08-11T1439Z,valencia,José Gayà,,starter,90,ok
2026-08-11T1439Z,valencia,Justin de Haas,,starter,70,ok
2026-08-11T1439Z,valencia,Hugo Duro,,starter,50,ok
2026-08-11T1439Z,valencia,Pepelu,,starter,50,ok
2026-08-11T1439Z,valencia,Filip Ugrinic,,starter,50,ok
2026-08-11T1439Z,valencia,Ryunosuke Sato,,starter,70,ok
2026-08-11T1439Z,valencia,Javi Guerra,,starter,90,ok
2026-08-11T1439Z,valencia,César Tárrega,,starter,80,ok
2026-08-11T1439Z,valencia,Aliou Dieng,,sub,50,ok
2026-08-11T1439Z,valencia,Dimitri Foulquier,,sub,50,ok
2026-08-11T1439Z,valencia,Umar Sadiq,,sub,50,ok
2026-08-11T1439Z,valencia,Arnaut Danjuma,,sub,40,ok
2026-08-11T1439Z,valencia,Mouctar Diakhaby,,sub,40,ok
2026-08-11T1439Z,valencia,André Almeida,,sub,30,ok
2026-08-11T1439Z,valencia,Luis Rioja,,sub,20,ok
2026-08-11T1439Z,valencia,Rubén Iranzo,,sub,10,ok
2026-08-11T1439Z,valencia,Iker Córdoba,,sub,10,ok
2026-08-11T1439Z,valencia,Daniel Raba,,sub,10,ok
2026-08-11T1439Z,valencia,Cristian Rivero,,sub,10,ok
2026-08-11T1439Z,valencia,Alberto Mari,,sub,0,ok
2026-08-11T1439Z,valencia,Sergi Canós,,sub,0,ok
2026-08-11T1439Z,valencia,José Manuel Copete,,sub,0,ok
2026-08-11T1439Z,valencia,Diego López,,sub,0,ok
2026-08-11T1439Z,villarreal,Pape Gueye,,starter,70,ok
2026-08-11T1439Z,villarreal,Georges Mikautadze,,starter,80,ok
2026-08-11T1439Z,villarreal,Santiago Mouriño,,starter,70,ok
2026-08-11T1439Z,villarreal,Luiz Junior,,starter,50,ok
2026-08-11T1439Z,villarreal,Alberto Moleiro,,starter,80,ok
2026-08-11T1439Z,villarreal,Nicolas Pépé,,starter,70,ok
2026-08-11T1439Z,villarreal,Gerard Moreno,,starter,60,ok
2026-08-11T1439Z,villarreal,Santi Comesaña,,starter,90,ok
2026-08-11T1439Z,villarreal,Juan Foyth,,starter,50,ok
2026-08-11T1439Z,villarreal,Renato Veiga,,starter,70,ok
2026-08-11T1439Z,villarreal,Carlos Romero,,starter,80,ok
2026-08-11T1439Z,villarreal,Pau Navarro,,sub,50,ok
2026-08-11T1439Z,villarreal,Ayoze Pérez,,sub,50,ok
2026-08-11T1439Z,villarreal,Péter Gulácsi,,sub,40,ok
2026-08-11T1439Z,villarreal,Carlos Macià,,sub,30,ok
2026-08-11T1439Z,villarreal,Tajon Buchanan,,sub,30,ok
2026-08-11T1439Z,villarreal,Alex Freeman,,sub,30,ok
2026-08-11T1439Z,villarreal,Tani Oluwaseyi,,sub,30,ok
2026-08-11T1439Z,villarreal,Sergi Cardona,,sub,20,ok
2026-08-11T1439Z,villarreal,Logan Costa,,sub,20,ok
2026-08-11T1439Z,villarreal,Alassane Diatta,,sub,10,ok
2026-08-11T1439Z,villarreal,Ilias Akhomach,,sub,10,ok
2026-08-11T1439Z,villarreal,Willy Kambwala,,sub,10,ok
2026-08-11T1439Z,villarreal,Thiago Fernández,,sub,0,ok
2026-08-11T1526Z,alaves,Carles Aleñá,,starter,50,ok
2026-08-11T1526Z,alaves,Ángel Pérez,,starter,80,ok
2026-08-11T1526Z,alaves,Ville Koski,,starter,60,ok
2026-08-11T1526Z,alaves,Nahuel Tenaglia,,starter,90,ok
2026-08-11T1526Z,alaves,Youssef Enríquez,,starter,50,ok
2026-08-11T1526Z,alaves,Antonio Blanco,,starter,90,ok
2026-08-11T1526Z,alaves,Pablo Ibáñez,,starter,70,ok
2026-08-11T1526Z,alaves,Antonio Sivera,,starter,95,ok
2026-08-11T1526Z,alaves,Toni Martinez,,starter,80,ok
2026-08-11T1526Z,alaves,Lucas Boyé,,starter,50,ok
2026-08-11T1526Z,alaves,Jonny Castro,,starter,70,ok
2026-08-11T1526Z,alaves,Denis Suárez,,sub,50,ok
2026-08-11T1526Z,alaves,Abde Rebbach,,sub,50,ok
2026-08-11T1526Z,alaves,Nicolás Valentini,,sub,30,ok
2026-08-11T1526Z,alaves,Mikel Rodriguez,,sub,30,ok
2026-08-11T1526Z,alaves,Aitor Mañas,,sub,30,ok
2026-08-11T1526Z,alaves,Xanet Oláiz,,sub,30,ok
2026-08-11T1526Z,alaves,Miguel Rodríguez,,sub,20,ok
2026-08-11T1526Z,alaves,Ander Guevara,,sub,20,ok
2026-08-11T1526Z,alaves,Hugo Novoa,,sub,20,ok
2026-08-11T1526Z,alaves,Mariano Díaz,,sub,20,ok
2026-08-11T1526Z,alaves,Carlos Benavidez,,sub,10,ok
2026-08-11T1526Z,alaves,Jesús Owono,,sub,5,ok
2026-08-11T1526Z,alaves,Selu Diallo,,sub,0,ok
2026-08-11T1526Z,alaves,Moussa Diarra,,sub,0,ok
2026-08-11T1526Z,alaves,Nikola Maras,,sub,0,ok
2026-08-11T1526Z,alaves,Adrián Rodríguez,,sub,0,ok
2026-08-11T1526Z,alaves,Facundo Garcés,,sub,0,ok
2026-08-11T1526Z,athletic,Yeray Álvarez,,starter,70,ok
2026-08-11T1526Z,athletic,Jesús Areso,,starter,50,ok
2026-08-11T1526Z,athletic,Unai Simón,,starter,90,ok
2026-08-11T1526Z,athletic,Aitor Paredes,,starter,70,ok
2026-08-11T1526Z,athletic,Gorka Guruzeta,,starter,80,ok
2026-08-11T1526Z,athletic,Iñaki Williams,,starter,60,ok
2026-08-11T1526Z,athletic,Íñigo Ruiz de Galarreta,,starter,60,ok
2026-08-11T1526Z,athletic,Nico Williams,,starter,50,ok
2026-08-11T1526Z,athletic,Yuri Berchiche,,starter,70,ok
2026-08-11T1526Z,athletic,Oihan Sancet,,starter,70,ok
2026-08-11T1526Z,athletic,Mikel Jauregizar,,starter,70,ok
2026-08-11T1526Z,athletic,Robert Navarro,,sub,50,ok
2026-08-11T1526Z,athletic,Peio Canales,,sub,40,ok
2026-08-11T1526Z,athletic,Hugo Rincón,,sub,40,ok
2026-08-11T1526Z,athletic,Beñat Prados,,sub,30,ok
2026-08-11T1526Z,athletic,Álex Berenguer,,sub,30,ok
2026-08-11T1526Z,athletic,Adama Boiro,,sub,30,ok
2026-08-11T1526Z,athletic,Dani Vivian,,sub,30,ok
2026-08-11T1526Z,athletic,Aymeric Laporte,,sub,30,ok
2026-08-11T1526Z,athletic,Alejandro Rego,,sub,20,ok
2026-08-11T1526Z,athletic,Beñat Gerenabarrena,,sub,10,ok
2026-08-11T1526Z,athletic,Selton Sánchez,,sub,10,ok
2026-08-11T1526Z,athletic,Nico Serrano,,sub,10,ok
2026-08-11T1526Z,athletic,Andoni Gorosabel,,sub,10,ok
2026-08-11T1526Z,athletic,Álvaro Djaló,,sub,10,ok
2026-08-11T1526Z,athletic,Alex Padilla,,sub,10,ok
2026-08-11T1526Z,athletic,Unai Vencedor,,sub,0,ok
2026-08-11T1526Z,athletic,Maroan Sannadi,,sub,0,ok
2026-08-11T1526Z,athletic,Unai Egiluz,,sub,0,ok
2026-08-11T1526Z,atletico,Álex Baena,,starter,50,ok
2026-08-11T1526Z,atletico,Jan Oblak,,starter,90,ok
2026-08-11T1526Z,atletico,Álex Grimaldo,,starter,70,ok
2026-08-11T1526Z,atletico,Alexander Sorloth,,starter,70,ok
2026-08-11T1526Z,atletico,Ademola Lookman,,starter,80,ok
2026-08-11T1526Z,atletico,Giuliano Simeone,,starter,70,ok
2026-08-11T1526Z,atletico,Morten Hjulmand,,starter,70,ok
2026-08-11T1526Z,atletico,Pablo Barrios,,starter,60,ok
2026-08-11T1526Z,atletico,David Hancko,,starter,80,ok
2026-08-11T1526Z,atletico,Marc Pubill,,starter,50,ok
2026-08-11T1526Z,atletico,Marcos Llorente,,starter,50,ok
2026-08-11T1526Z,atletico,Julián Álvarez,,sub,50,ok
2026-08-11T1526Z,atletico,Rodrigo Mendoza,,sub,50,ok
2026-08-11T1526Z,atletico,Robin Le Normand,,sub,50,ok
2026-08-11T1526Z,atletico,Koke Resurrección,,sub,40,ok
2026-08-11T1526Z,atletico,Johnny Cardoso,,sub,30,ok
2026-08-11T1526Z,atletico,Jorge Domínguez,,sub,30,ok
2026-08-11T1526Z,atletico,Arnau Ortiz,,sub,30,ok
2026-08-11T1526Z,atletico,Javier Boñar,,sub,20,ok
2026-08-11T1526Z,atletico,Obed Vargas,,sub,20,ok
2026-08-11T1526Z,atletico,José María Giménez,,sub,10,ok
2026-08-11T1526Z,atletico,Kang-In Lee,,sub,10,ok
2026-08-11T1526Z,atletico,Carlos Martín,,sub,10,ok
2026-08-11T1526Z,atletico,Juan Musso,,sub,10,ok
2026-08-11T1526Z,atletico,Matteo Ruggeri,,sub,0,ok
2026-08-11T1526Z,atletico,Nahuel Molina,,sub,0,ok
2026-08-11T1526Z,atletico,Thomas Lemar,,sub,0,ok
2026-08-11T1526Z,barcelona,Marc Bernal,,starter,50,ok
2026-08-11T1526Z,barcelona,Joan Garcia,,starter,80,ok
2026-08-11T1526Z,barcelona,Lamine Yamal,,starter,60,ok
2026-08-11T1526Z,barcelona,Fermín López,,starter,70,ok
2026-08-11T1526Z,barcelona,Pau Cubarsí,,starter,70,ok
2026-08-11T1526Z,barcelona,Karim Adeyemi,,starter,50,ok
2026-08-11T1526Z,barcelona,Gerard Martín,,starter,80,ok
2026-08-11T1526Z,barcelona,Alejandro Balde,,starter,70,ok
2026-08-11T1526Z,barcelona,Pedri González,,starter,70,ok
2026-08-11T1526Z,barcelona,Eric Garcia,,starter,50,ok
2026-08-11T1526Z,barcelona,Raphinha,,starter,70,ok
2026-08-11T1526Z,barcelona,Jules Koundé,,sub,50,ok
2026-08-11T1526Z,barcelona,Pablo Gavi,,sub,50,ok
2026-08-11T1526Z,barcelona,Anthony Gordon,,sub,50,ok
2026-08-11T1526Z,barcelona,Dani Olmo,,sub,40,ok
2026-08-11T1526Z,barcelona,Xavi Espart,,sub,40,ok
2026-08-11T1526Z,barcelona,Andreas Christensen,,sub,40,ok
2026-08-11T1526Z,barcelona,Ferrán Torres,,sub,40,ok
2026-08-11T1526Z,barcelona,Hamza Abdelkarim,,sub,30,ok
2026-08-11T1526Z,barcelona,Wojciech Szczesny,,sub,20,ok
2026-08-11T1526Z,barcelona,Marc Casadó,,sub,0,ok
2026-08-11T1526Z,barcelona,Héctor Fort,,sub,0,ok
2026-08-11T1526Z,barcelona,Frenkie de Jong,,sub,0,ok
2026-08-11T1526Z,barcelona,Roony Bardghji,,sub,0,ok
2026-08-11T1526Z,betis,Cucho Hernández,,starter,60,ok
2026-08-11T1526Z,betis,Pablo Fornals,,starter,80,ok
2026-08-11T1526Z,betis,Héctor Bellerín,,starter,70,ok
2026-08-11T1526Z,betis,Diego Javier Llorente,,starter,60,ok
2026-08-11T1526Z,betis,Natan,,starter,80,ok
2026-08-11T1526Z,betis,Álvaro Valles,,starter,95,ok
2026-08-11T1526Z,betis,Marc Roca,,starter,60,ok
2026-08-11T1526Z,betis,Isco Alarcón,,starter,50,ok
2026-08-11T1526Z,betis,Antony,,starter,60,ok
2026-08-11T1526Z,betis,Fran García,,starter,80,ok
2026-08-11T1526Z,betis,Rodrigo Riquelme,,starter,70,ok
2026-08-11T1526Z,betis,Facundo Bernal,,sub,50,ok
2026-08-11T1526Z,betis,Nelson Deossa,,sub,40,ok
2026-08-11T1526Z,betis,Pablo García,,sub,40,ok
2026-08-11T1526Z,betis,Marc Bartra,,sub,40,ok
2026-08-11T1526Z,betis,Abde Ezzalzouli,,sub,30,ok
2026-08-11T1526Z,betis,Álvaro Fidalgo,,sub,30,ok
2026-08-11T1526Z,betis,Ángel Ortiz,,sub,30,ok
2026-08-11T1526Z,betis,Giovani Lo Celso,,sub,20,ok
2026-08-11T1526Z,betis,Junior Firpo,,sub,20,ok
2026-08-11T1526Z,betis,Valentín Gómez,,sub,20,ok
2026-08-11T1526Z,betis,José Antonio Morante,,sub,10,ok
2026-08-11T1526Z,betis,Manu González,,sub,5,ok
2026-08-11T1526Z,betis,Iker Losada,,sub,0,ok
2026-08-11T1526Z,betis,Gonzalo Petit,,sub,0,ok
2026-08-11T1526Z,betis,Aitor Ruibal,,sub,0,ok
2026-08-11T1526Z,betis,Diego Conde,,sub,0,ok
2026-08-11T1526Z,celta,Carl Starfelt,,starter,70,ok
2026-08-11T1526Z,celta,Sergio Carreira,,starter,70,ok
2026-08-11T1526Z,celta,Ionut Radu,,starter,90,ok
2026-08-11T1526Z,celta,Marcos Alonso,,starter,90,ok
2026-08-11T1526Z,celta,Aleix Febas,,starter,50,ok
2026-08-11T1526Z,celta,Javi Rodríguez,,starter,80,ok
2026-08-11T1526Z,celta,Javi Rueda,,starter,70,ok
2026-08-11T1526Z,celta,Miguel Román,,starter,70,ok
2026-08-11T1526Z,celta,Williot Swedberg,,starter,50,ok
2026-08-11T1526Z,celta,Hugo González,,starter,50,ok
2026-08-11T1526Z,celta,Ferran Jutglà,,starter,80,ok
2026-08-11T1526Z,celta,Hugo Álvarez,,sub,50,ok
2026-08-11T1526Z,celta,Ilaix Moriba,,sub,50,ok
2026-08-11T1526Z,celta,Iago Aspas,,sub,40,ok
2026-08-11T1526Z,celta,Javi Galán,,sub,30,ok
2026-08-11T1526Z,celta,Yoel Lago,,sub,30,ok
2026-08-11T1526Z,celta,Álvaro Núñez,,sub,30,ok
2026-08-11T1526Z,celta,Abdoulaye Faye,,sub,20,ok
2026-08-11T1526Z,celta,Matías Vecino,,sub,20,ok
2026-08-11T1526Z,celta,Manu Fernández,,sub,20,ok
2026-08-11T1526Z,celta,Jones El-Abdellaoui,,sub,10,ok
2026-08-11T1526Z,celta,Altay Bayindir,,sub,10,ok
2026-08-11T1526Z,celta,Borja Iglesias,,sub,10,ok
2026-08-11T1526Z,celta,Pablo Durán,,sub,10,ok
2026-08-11T1526Z,celta,Carles Pérez,,sub,0,ok
2026-08-11T1526Z,celta,Iván Villar,,sub,0,ok
2026-08-11T1526Z,deportivo,Lorenzo Amatucci,,starter,70,ok
2026-08-11T1526Z,deportivo,Leo Román,,starter,80,ok
2026-08-11T1526Z,deportivo,Pierre-Emerick Aubameyang,,starter,70,ok
2026-08-11T1526Z,deportivo,Ximo Navarro,,starter,70,ok
2026-08-11T1526Z,deportivo,Bright Ede,,starter,50,ok
2026-08-11T1526Z,deportivo,Mario Soriano,,starter,80,ok
2026-08-11T1526Z,deportivo,Lucas Noubi,,starter,80,ok
2026-08-11T1526Z,deportivo,Giacomo Quagliata,,starter,50,ok
2026-08-11T1526Z,deportivo,Luismi Cruz,,starter,70,ok
2026-08-11T1526Z,deportivo,Bil Nsongo,,starter,50,ok
2026-08-11T1526Z,deportivo,Adrià Altimira,,starter,50,ok
2026-08-11T1526Z,deportivo,Angeliño,,sub,50,ok
2026-08-11T1526Z,deportivo,Miguel Loureiro,,sub,50,ok
2026-08-11T1526Z,deportivo,Jonathan Asp Jensen,,sub,40,ok
2026-08-11T1526Z,deportivo,Diego Villares,,sub,40,ok
2026-08-11T1526Z,deportivo,Yeremay Hernández,,sub,40,ok
2026-08-11T1526Z,deportivo,David Mella,,sub,30,ok
2026-08-11T1526Z,deportivo,Zakaria Eddahchouri,,sub,30,ok
2026-08-11T1526Z,deportivo,Teun Gijselhart,,sub,30,ok
2026-08-11T1526Z,deportivo,Dani Barcia,,sub,20,ok
2026-08-11T1526Z,deportivo,Arnau Comas,,sub,20,ok
2026-08-11T1526Z,deportivo,Álvaro Fernández,,sub,20,ok
2026-08-11T1526Z,deportivo,Kevin Sánchez,,sub,10,ok
2026-08-11T1526Z,deportivo,Noé Carrillo,,sub,0,ok
2026-08-11T1526Z,deportivo,José Ángel Jurado,,sub,0,ok
2026-08-11T1526Z,deportivo,Riki Rodríguez,,sub,0,ok
2026-08-11T1526Z,deportivo,Charlie Patino,,sub,0,ok
2026-08-11T1526Z,deportivo,Eric Puerto,,sub,0,ok
2026-08-11T1526Z,deportivo,Germán Parreño,,sub,0,ok
2026-08-11T1526Z,elche,Gonzalo Villar,,starter,80,ok
2026-08-11T1526Z,elche,David Affengruber,,starter,90,ok
2026-08-11T1526Z,elche,Buba Sangaré,,starter,70,ok
2026-08-11T1526Z,elche,Lucas Cepeda,,starter,60,ok
2026-08-11T1526Z,elche,Germán Valera,,starter,90,ok
2026-08-11T1526Z,elche,Pedro Bigas,,starter,50,ok
2026-08-11T1526Z,elche,Marc Aguado,,starter,70,ok
2026-08-11T1526Z,elche,Grady Diangana,,starter,50,ok
2026-08-11T1526Z,elche,Matías Dituro,,starter,90,ok
2026-08-11T1526Z,elche,Fernando Niño,,starter,60,ok
2026-08-11T1526Z,elche,Víctor Chust,,starter,80,ok
2026-08-11T1526Z,elche,Federico Redondo,,sub,50,ok
2026-08-11T1526Z,elche,Martim Neto,,sub,50,ok
2026-08-11T1526Z,elche,Ali Houary,,sub,40,ok
2026-08-11T1526Z,elche,Tete Morente,,sub,40,ok
2026-08-11T1526Z,elche,Adam Boayar,,sub,30,ok
2026-08-11T1526Z,elche,Facundo Buonanotte,,sub,30,ok
2026-08-11T1526Z,elche,Umaru Konaré,,sub,30,ok
2026-08-11T1526Z,elche,John Chetauya,,sub,20,ok
2026-08-11T1526Z,elche,Javi Morcillo,,sub,10,ok
2026-08-11T1526Z,elche,Alejandro Iturbe,,sub,10,ok
2026-08-11T1526Z,elche,Rafa Núñez,,sub,0,ok
2026-08-11T1526Z,elche,Abiel Osorio,,sub,0,ok
2026-08-11T1526Z,elche,Yago Santiago,,sub,0,ok
2026-08-11T1526Z,elche,Bambo Diaby,,sub,0,ok
2026-08-11T1526Z,elche,Matia Barzic,,sub,0,ok
2026-08-11T1526Z,espanyol,Álex Calatrava,,starter,70,ok
2026-08-11T1526Z,espanyol,Omar El Hilali,,starter,80,ok
2026-08-11T1526Z,espanyol,Roger Hinojo,,starter,50,ok
2026-08-11T1526Z,espanyol,Leandro Cabrera,,starter,95,ok
2026-08-11T1526Z,espanyol,Unai Núñez,,starter,50,ok
2026-08-11T1526Z,espanyol,Urko González de Zarate,,starter,80,ok
2026-08-11T1526Z,espanyol,Edu Expósito,,starter,80,ok
2026-08-11T1526Z,espanyol,Tyrhys Dolan,,starter,50,ok
2026-08-11T1526Z,espanyol,Marko Dmitrovic,,starter,95,ok
2026-08-11T1526Z,espanyol,Javier Hernández,,starter,50,ok
2026-08-11T1526Z,espanyol,Roberto Fernández,,starter,70,ok
2026-08-11T1526Z,espanyol,Pere Milla,,sub,50,ok
2026-08-11T1526Z,espanyol,Jofre Carreras,,sub,50,ok
2026-08-11T1526Z,espanyol,Pol Lozano,,sub,50,ok
2026-08-11T1526Z,espanyol,Quilindschy Hartman,,sub,50,ok
2026-08-11T1526Z,espanyol,Clemens Riedel,,sub,50,ok
2026-08-11T1526Z,espanyol,Marcos Fernández,,sub,30,ok
2026-08-11T1526Z,espanyol,Gabriel Moscardo,,sub,30,ok
2026-08-11T1526Z,espanyol,Rafel Bauzà,,sub,10,ok
2026-08-11T1526Z,espanyol,Miguel Ángel Rubio,,sub,5,ok
2026-08-11T1526Z,espanyol,Ángel Fortuño,,sub,5,ok
2026-08-11T1526Z,espanyol,Rubén Sánchez,,sub,0,ok
2026-08-11T1526Z,espanyol,Kike García,,sub,0,ok
2026-08-11T1526Z,espanyol,Javi Puado,,sub,0,ok
2026-08-11T1526Z,getafe,Martín Satriano,,starter,90,ok
2026-08-11T1526Z,getafe,Mario Martín,,starter,80,ok
2026-08-11T1526Z,getafe,David Soria,,starter,95,ok
2026-08-11T1526Z,getafe,Ramón Terrats,,starter,80,ok
2026-08-11T1526Z,getafe,Orel Mangala,,starter,50,ok
2026-08-11T1526Z,getafe,Davinchi,,starter,80,ok
2026-08-11T1526Z,getafe,Zaid Romero,,starter,90,ok
2026-08-11T1526Z,getafe,Dakonam Djené,,starter,90,ok
2026-08-11T1526Z,getafe,Kiko Femenia,,starter,70,ok
2026-08-11T1526Z,getafe,Andrés García,,starter,70,ok
2026-08-11T1526Z,getafe,Abdel Abqar,,starter,70,ok
2026-08-11T1526Z,getafe,Sebastián Boselli,,sub,50,ok
2026-08-11T1526Z,getafe,Borja Mayoral,,sub,40,ok
2026-08-11T1526Z,getafe,Saba Sazonov,,sub,30,ok
2026-08-11T1526Z,getafe,Juan Berrocal,,sub,30,ok
2026-08-11T1526Z,getafe,Jean Ives Valou,,sub,30,ok
2026-08-11T1526Z,getafe,Álex Sancris,,sub,20,ok
2026-08-11T1526Z,getafe,Ismael Bekhoucha,,sub,20,ok
2026-08-11T1526Z,getafe,Javi Muñoz,,sub,10,ok
2026-08-11T1526Z,getafe,Jiri Letácek,,sub,5,ok
2026-08-11T1526Z,getafe,Yvan Neyou,,sub,0,ok
2026-08-11T1526Z,getafe,Christantus Uche,,sub,0,ok
2026-08-11T1526Z,getafe,Juanmi Jiménez,,sub,0,ok
2026-08-11T1526Z,levante,Hugo Sotelo,,starter,50,ok
2026-08-11T1526Z,levante,Mathew Ryan,,starter,90,ok
2026-08-11T1526Z,levante,Kareem Tunde,,starter,60,ok
2026-08-11T1526Z,levante,Enzo Bardelli,,starter,50,ok
2026-08-11T1526Z,levante,Iván Romero,,starter,80,ok
2026-08-11T1526Z,levante,Jon Ander Olasagasti,,starter,90,ok
2026-08-11T1526Z,levante,Adrián de la Fuente,,starter,90,ok
2026-08-11T1526Z,levante,Manu Sánchez,,starter,80,ok
2026-08-11T1526Z,levante,Aissa Mandi,,starter,80,ok
2026-08-11T1526Z,levante,Carlos Álvarez,,starter,60,ok
2026-08-11T1526Z,levante,Nacho Pérez,,starter,50,ok
2026-08-11T1526Z,levante,Paco Cortés,,sub,50,ok
2026-08-11T1526Z,levante,Karl Etta Eyong,,sub,50,ok
2026-08-11T1526Z,levante,Jeremy Toljan,,sub,50,ok
2026-08-11T1526Z,levante,Víctor García,,sub,40,ok
2026-08-11T1526Z,levante,Oriol Rey,,sub,40,ok
2026-08-11T1526Z,levante,Kervin Arriaga,,sub,30,ok
2026-08-11T1526Z,levante,Yanis Musuayi,,sub,20,ok
2026-08-11T1526Z,levante,Dani Requena,,sub,10,ok
2026-08-11T1526Z,levante,Tai Abed,,sub,10,ok
2026-08-11T1526Z,levante,Jorge Cabello,,sub,10,ok
2026-08-11T1526Z,levante,Pablo Campos,,sub,10,ok
2026-08-11T1526Z,levante,Alejandro Primo,,sub,0,ok
2026-08-11T1526Z,levante,Dani Martín,,sub,0,ok
2026-08-11T1526Z,levante,Roger Brugué,,sub,0,ok
2026-08-11T1526Z,malaga,Chupete,,starter,70,ok
2026-08-11T1526Z,malaga,Alfonso Herrero,,starter,80,ok
2026-08-11T1526Z,malaga,Joaquín Muñoz,,starter,60,ok
2026-08-11T1526Z,malaga,David Larrubia,,starter,80,ok
2026-08-11T1526Z,malaga,Ramón Enríquez,,starter,70,ok
2026-08-11T1526Z,malaga,Dani Lorenzo,,starter,80,ok
2026-08-11T1526Z,malaga,Izan Merino,,starter,70,ok
2026-08-11T1526Z,malaga,Carlos Puga,,starter,70,ok
2026-08-11T1526Z,malaga,Einar Galilea,,starter,80,ok
2026-08-11T1526Z,malaga,Rafa Rodríguez,,starter,50,ok
2026-08-11T1526Z,malaga,José Salinas,,starter,50,ok
2026-08-11T1526Z,malaga,Rafa Garrido,,sub,50,ok
2026-08-11T1526Z,malaga,Angel Recio,,sub,40,ok
2026-08-11T1526Z,malaga,Álex Pastor,,sub,40,ok
2026-08-11T1526Z,malaga,Juan Cruz,,sub,40,ok
2026-08-11T1526Z,malaga,Adrián Niño,,sub,30,ok
2026-08-11T1526Z,malaga,Dani Sánchez,,sub,30,ok
